algorithm,scan,signal,op_channel,nic_channel,ssid,bssid,vendor,delayj,delayk,frame_type,kernel_time,jiffies,prequest
10,56,-77,-2,6,,7c:03:d8:7c:98:e6,NA,5,0.00590199999896868,presponse,9237.527992,8937528,25
10,59,-74,6,6,DIRECT-sHPhilips TV,d2:ae:ec:4e:aa:e6,NA,4,0.00402000000030966,presponse,9367.100116,9067101,42
10,59,-69,6,6,CD02MUUZE7_DATA,00:1d:19:16:63:4e,NA,6,0.00607099999979255,presponse,9367.102167,9067103,42
10,59,-70,-2,6,,00:19:70:b5:7c:61,NA,11,0.0111510000006092,presponse,9367.107247,9067108,42
10,60,-68,-2,6,,00:1f:9f:fd:e8:b3,NA,6,0.00645400000030349,presponse,9410.446561,9110447,54
10,61,-70,-2,6,,5c:33:8e:82:73:6b,NA,8,0.00828200000069046,presponse,9458.071345,9158072,60
10,62,-82,6,6,HP-Print-99-Photosmart 5520,28:92:4a:05:90:99,NA,4,0.00428800000008778,presponse,9501.672374,9201673,65
10,63,-76,6,6,NUMERICABLE-5394,00:1a:2b:0d:e5:a1,NA,2,0.00249900000017078,presponse,9544.584588,9244585,16
10,65,-69,-2,6,,5c:33:8e:10:ed:d1,NA,8,0.00848299999961455,presponse,9631.490552,9331491,32
10,69,-67,-2,6,,5c:33:8e:2e:5c:39,NA,8,0.00820199999907345,presponse,9811.40829,9511409,55
def,1,-78,1,1,SFR WiFi FON,c2:17:33:1b:9e:85,NA,7,0.00772499999948195,presponse,4601.38984,4301390,148
def,1,-80,1,1,SFR WiFi Mobile,c2:17:33:1b:9e:87,NA,14,0.0144129999998768,presponse,4601.396528,4301397,148
def,1,-79,1,1,NEUF_9E80,00:17:33:1b:9e:84,NA,17,0.0171860000000379,presponse,4601.399301,4301400,148
def,1,-83,1,2,SFR WiFi Mobile,c2:17:33:1b:9e:87,NA,28,0.0281860000004599,presponse,4601.47237,4301473,149
def,1,-81,1,2,NEUF_9E80,00:17:33:1b:9e:84,NA,31,0.0309600000000501,presponse,4601.475144,4301476,149
def,1,-74,6,5,Bbox-F6C5E5,00:19:70:78:83:26,NA,5,0.00534200000038254,presponse,4601.635564,4301636,152
def,1,-73,6,5,Bbox-F6C5E5,00:19:70:78:83:26,NA,19,0.0190920000004553,presponse,4601.649314,4301650,152
def,1,-76,6,5,Bbox-F6C5E5,00:19:70:78:83:26,NA,32,0.032404000000497,presponse,4601.662626,4301663,152
def,1,-75,6,6,Bbox-F6C5E5,00:19:70:78:83:26,NA,36,0.0367519999999786,presponse,4601.666974,4301667,152
def,1,-78,8,8,FreeWifi,14:0c:76:ff:8c:3d,NA,4,0.00472799999988638,presponse,4601.825906,4301826,155
def,1,-79,8,8,Freebox-667C32,14:0c:76:ff:8c:3c,NA,8,0.00871600000027684,presponse,4601.829894,4301830,155
def,1,-78,11,9,NUMERICABLE-0A56,c0:3f:0e:2a:bc:0f,NA,13,0.0134669999997641,presponse,4601.896645,4301897,156
def,1,-81,11,10,NUMERICABLE-D392,00:1a:2b:80:36:59,NA,2,0.00240200000007462,presponse,4601.947539,4301948,157
def,1,-73,11,11,LOTUS,42:01:40:59:9f:3c,NA,15,0.0154149999998481,presponse,4602.022597,4302023,158
def,1,-72,11,11,FreeWifi,42:01:40:59:9f:3f,NA,20,0.0203929999997854,presponse,4602.027575,4302028,158
def,1,-81,11,11,FreeWifi,f4:ca:e5:f9:3a:dd,NA,24,0.0246039999992718,presponse,4602.031786,4302032,158
def,2,-72,1,1,SFR WiFi Mobile,c2:17:33:1b:9e:87,NA,2,0.00268400000004476,presponse,4646.455861,4346456,214
def,2,-72,1,1,NEUF_9E80,00:17:33:1b:9e:84,NA,5,0.00554899999951886,presponse,4646.458726,4346459,214
def,2,-72,1,1,SFR WiFi FON,c2:17:33:1b:9e:85,NA,7,0.00701699999990524,presponse,4646.460194,4346461,214
def,2,-73,1,2,NEUF_9E80,00:17:33:1b:9e:84,NA,12,0.0123409999996511,presponse,4646.526438,4346527,215
def,2,-72,1,2,SFR WiFi FON,c2:17:33:1b:9e:85,NA,13,0.013781999999992,presponse,4646.527879,4346528,215
def,2,-73,1,2,SFR WiFi Mobile,c2:17:33:1b:9e:87,NA,15,0.0154689999999391,presponse,4646.529566,4346530,215
def,2,-75,6,6,SFR_F738,30:7e:cb:ae:f7:3c,NA,4,0.00422600000001694,presponse,4646.769318,4346770,219
def,2,-73,6,6,SFR WiFi FON,62:7e:cb:ae:f7:3d,NA,6,0.00621800000044459,presponse,4646.77131,4346772,219
def,2,-75,6,6,SFR WiFi Mobile,62:7e:cb:ae:f7:3f,NA,8,0.00831800000014482,presponse,4646.77341,4346774,219
def,2,-77,6,6,Bbox-F6C5E5,00:19:70:78:83:26,NA,13,0.0138950000000477,presponse,4646.778987,4346779,219
def,2,-78,6,7,Livebox-5758,d0:ae:ec:1a:1c:c7,NA,61,0.0614850000001752,presponse,4646.826577,4346827,219
def,2,-77,6,7,orange,d6:ae:ec:1a:1c:c7,NA,13,0.0136590000001888,presponse,4646.842789,4346843,220
def,2,-79,6,7,orange,d6:ae:ec:1a:1c:c7,NA,16,0.0167279999996026,presponse,4646.845858,4346846,220
def,2,-77,6,7,orange,d6:ae:ec:1a:1c:c7,NA,23,0.0237040000001798,presponse,4646.852834,4346853,220
def,2,-68,11,11,LOTUS,42:01:40:59:9f:3c,NA,8,0.00862599999982194,presponse,4647.086768,4347087,224
def,2,-68,11,11,FreeWifi,42:01:40:59:9f:3f,NA,11,0.0110169999998107,presponse,4647.089159,4347090,224
def,2,-79,11,11,SFR WiFi FON,92:25:15:40:b5:9d,NA,21,0.0218260000001465,presponse,4647.099968,4347100,224
def,2,-81,11,11,NUMERICABLE-AC5D,00:1a:2b:89:6f:18,NA,25,0.0252219999993031,presponse,4647.103364,4347104,224
def,2,-80,11,11,NUMERICABLE-30E5,00:1a:2b:49:b0:9c,NA,27,0.0273329999999987,presponse,4647.105475,4347106,224
def,2,-82,11,11,tank0,00:18:84:d0:6b:2a,NA,29,0.0289539999994304,presponse,4647.107096,4347108,224
def,3,-75,1,1,SFR_F240,30:7e:cb:49:f2:44,NA,26,0.0268779999996696,presponse,4685.544983,4385545,247
def,3,-73,1,1,SFR WiFi FON,a2:7e:cb:49:f2:45,NA,28,0.0287870000001931,presponse,4685.546892,4385547,247
def,3,-75,1,2,SFR WiFi Mobile,a2:7e:cb:49:f2:47,NA,38,0.038579999999456,presponse,4685.556685,4385557,247
def,3,-75,1,2,SFR WiFi Mobile,a2:7e:cb:49:f2:47,NA,42,0.0419940000001588,presponse,4685.560099,4385561,247
def,3,-74,3,3,FreeWifi,f4:ca:e5:e8:c7:15,NA,6,0.00620000000071741,presponse,4685.647383,4385648,249
def,3,-74,3,3,FreeWifi_secure,f4:ca:e5:e8:c7:16,NA,14,0.0144390000004933,presponse,4685.655622,4385656,249
def,3,-64,5,5,tntbus,00:15:6d:64:a7:4e,NA,1,0.00137600000016391,presponse,4685.766552,4385767,251
def,3,-58,5,5,tntbus,00:15:6d:64:21:cb,NA,4,0.00417000000015832,presponse,4685.769346,4385770,251
def,3,-74,6,6,Livebox-6ece,5c:33:8e:e8:7a:8d,NA,41,0.0413600000001679,presponse,4685.806536,4385807,251
def,3,-80,6,6,Livebox-3266,38:46:08:d1:32:66,NA,45,0.0451530000000275,presponse,4685.810329,4385811,251
def,3,-82,6,6,orange,32:46:08:d1:32:66,NA,4,0.00424500000008265,presponse,4685.831422,4385832,252
def,3,-71,6,6,Livebox-6ece,5c:33:8e:e8:7a:8d,NA,16,0.0160189999996874,presponse,4685.843196,4385844,252
def,3,-76,6,6,Bbox-F6C5E5,00:19:70:78:83:26,NA,32,0.032151999999769,presponse,4685.859329,4385860,252
def,3,-69,6,7,Livebox-e7f5,00:19:70:7b:65:ef,NA,22,0.0220840000001772,presponse,4685.914225,4385915,253
def,3,-75,8,8,FreeWifi,14:0c:76:ff:8c:3d,NA,2,0.00276899999971647,presponse,4685.955942,4385956,254
def,3,-74,8,8,FreeWifi_secure,14:0c:76:ff:8c:3e,NA,5,0.0049539999999979,presponse,4685.958127,4385959,254
def,3,-73,8,8,Freebox-667C32,14:0c:76:ff:8c:3c,NA,7,0.00707599999986996,presponse,4685.960249,4385961,254
def,3,-80,11,10,SFR WiFi Mobile,7a:25:15:ad:86:6f,NA,34,0.0343089999996664,presponse,4686.049483,4386050,255
def,3,-67,11,10,NUMERICABLE-D543,00:1a:2b:89:7d:c9,NA,18,0.0185160000000906,presponse,4686.097697,4386098,256
def,3,-79,11,11,SFR WiFi FON,7a:25:15:ad:86:6d,NA,45,0.0454609999997047,presponse,4686.124642,4386125,256
def,3,-78,11,11,Bbox-8DED56,00:19:70:59:f5:4f,NA,52,0.0528119999999035,presponse,4686.131993,4386132,256
def,3,-78,11,11,NEUF_8668,00:25:15:ad:86:6c,NA,56,0.0564229999999952,presponse,4686.135604,4386136,256
def,3,-76,11,11,SFR WiFi Mobile,7a:25:15:ad:86:6f,NA,58,0.0580700000000434,presponse,4686.137251,4386138,256
def,3,-61,11,11,NUMERICABLE-D543,00:1a:2b:89:7d:c9,NA,2,0.00247800000033749,presponse,4686.147662,4386148,257
def,3,-64,11,11,Livebox-AF72,7c:03:d8:81:af:72,NA,7,0.00744899999972404,presponse,4686.152633,4386153,257
def,3,-72,11,11,Livebox-FA8E,6c:2e:85:b3:fa:8e,NA,23,0.0231439999997747,presponse,4686.168328,4386169,257
def,4,-77,1,1,SFR WiFi FON,ba:25:15:1c:ce:ed,NA,2,0.00253199999951903,presponse,4783.280704,4483281,181
def,4,-78,1,1,SFR WiFi Mobile,ba:25:15:1c:ce:ef,NA,8,0.00799199999983102,presponse,4783.286164,4483287,181
def,4,-76,1,1,NEUF_CEE8,00:25:15:1c:ce:ec,NA,10,0.0107279999992898,presponse,4783.2889,4483289,181
def,4,-78,1,1,Livebox-50F2,7c:03:d8:ad:50:f2,NA,15,0.0151409999998577,presponse,4783.293313,4483294,181
def,4,-79,1,1,SFR_0080,24:95:04:77:00:84,NA,23,0.0229389999994964,presponse,4783.301111,4483302,181
def,4,-83,1,1,Livebox-3458,4c:09:b4:15:34:58,NA,28,0.0287019999996119,presponse,4783.306874,4483307,181
def,4,-81,1,2,SFR WiFi Mobile,ba:25:15:1c:ce:ef,NA,4,0.00435000000015862,presponse,4783.34354,4483344,182
def,4,-80,1,2,SFR WiFi Mobile,ba:25:15:1c:ce:ef,NA,7,0.00769800000034593,presponse,4783.346888,4483347,182
def,4,-81,1,2,SFR WiFi FON,ba:25:15:1c:ce:ed,NA,20,0.0207330000002912,presponse,4783.359923,4483360,182
def,4,-80,1,2,SFR WiFi FON,ba:25:15:1c:ce:ed,NA,23,0.023761000000377,presponse,4783.362951,4483363,182
def,4,-83,1,3,SFR WiFi FON,ba:25:15:1c:ce:ed,NA,34,0.0345059999999648,presponse,4783.373696,4483374,182
def,4,-63,6,5,Livebox-31f8,00:19:70:50:d2:c7,NA,10,0.0106519999999364,presponse,4783.535884,4483536,185
def,4,-65,6,5,orange,06:19:70:50:d2:c7,NA,16,0.0162300000001778,presponse,4783.541462,4483542,185
def,4,-73,6,5,marie,5c:33:8e:9e:2b:5f,NA,28,0.028812000000471,presponse,4783.554044,4483554,185
def,4,-75,6,6,orange,52:33:8e:9e:2b:5f,NA,34,0.0346349999999802,presponse,4783.559867,4483560,185
def,4,-63,6,6,Livebox-31f8,00:19:70:50:d2:c7,NA,12,0.0122779999992417,presponse,4783.601529,4483602,186
def,4,-71,6,6,marie,5c:33:8e:9e:2b:5f,NA,15,0.0157829999998285,presponse,4783.605034,4483605,186
def,4,-73,6,6,orange,52:33:8e:9e:2b:5f,NA,18,0.0178429999996297,presponse,4783.607094,4483608,186
def,4,-61,6,6,orange,06:19:70:50:d2:c7,NA,20,0.0203929999997854,presponse,4783.609644,4483610,186
def,4,-74,6,7,Livebox-a94c,00:19:70:99:7a:0d,NA,24,0.0243339999997261,presponse,4783.67556,4483676,187
def,4,-76,6,7,Livebox-f7c5,00:19:70:95:57:eb,NA,29,0.0298339999999371,presponse,4783.68106,4483681,187
def,4,-79,6,8,orange,06:19:70:95:57:eb,NA,10,0.0104849999997896,presponse,4783.723666,4483724,188
def,4,-79,6,8,orange,06:19:70:95:57:eb,NA,18,0.0188250000001062,presponse,4783.732006,4483732,188
def,4,-80,11,9,SFR WiFi Mobile,b2:17:33:df:62:2b,NA,4,0.00414099999943573,presponse,4783.77831,4483779,189
def,4,-79,11,9,SFR WiFi Mobile,b2:17:33:df:62:2b,NA,7,0.0074930000000677,presponse,4783.781662,4483782,189
def,4,-80,11,9,SFR WiFi Mobile,b2:17:33:df:62:2b,NA,9,0.00921500000004016,presponse,4783.783384,4483784,189
def,4,-72,11,9,NUMERICABLE-30E5,00:1a:2b:49:b0:9c,NA,13,0.0134060000000318,presponse,4783.787575,4483788,189
def,4,-81,11,9,NEUF_6224,00:17:33:df:62:28,NA,16,0.0161589999997886,presponse,4783.790328,4483791,189
def,4,-66,11,10,NUMERICABLE-30E5,00:1a:2b:49:b0:9c,NA,2,0.00239700000020093,presponse,4783.838568,4483839,190
def,4,-79,11,11,SFR WiFi Mobile,9a:25:15:bc:ab:73,NA,40,0.0408130000005258,presponse,4783.876984,4483877,190
def,4,-78,11,11,orange,4e:2e:85:b3:fa:8e,NA,48,0.0483150000000023,presponse,4783.884486,4483885,190
def,4,-65,11,11,NUMERICABLE-30E5,00:1a:2b:49:b0:9c,NA,3,0.00370100000054663,presponse,4783.901874,4483902,191
def,4,-75,11,11,Livebox-FA8E,6c:2e:85:b3:fa:8e,NA,7,0.00773500000013883,presponse,4783.905908,4483906,191
def,4,-73,11,11,orange,4e:2e:85:b3:fa:8e,NA,12,0.0125219999999899,presponse,4783.910695,4483911,191
def,4,-76,11,11,NUMERICABLE-AC5D,00:1a:2b:89:6f:18,NA,15,0.0155130000002828,presponse,4783.913686,4483914,191
def,4,-75,11,11,NEUF_6224,00:17:33:df:62:28,NA,22,0.0220810000000711,presponse,4783.920254,4483921,191
def,4,-76,11,11,SFR WiFi FON,b2:17:33:df:62:29,NA,23,0.0235260000008566,presponse,4783.921699,4483922,191
def,4,-76,11,11,SFR WiFi Mobile,b2:17:33:df:62:2b,NA,25,0.0252120000004652,presponse,4783.923385,4483924,191
def,5,-71,1,1,SFR_4F78,24:95:04:7e:4f:7c,NA,4,0.0043150000001333,presponse,4822.850467,4522851,71
def,5,-72,1,1,Livebox-E215,54:22:f8:0b:e2:15,NA,16,0.0166890000000421,presponse,4822.862841,4522863,71
def,5,-79,1,1,Livebox-3458,4c:09:b4:15:34:58,NA,29,0.0297099999997954,presponse,4822.875862,4522876,71
def,5,-82,1,2,SFR WiFi FON,c2:7e:cb:48:43:fd,NA,55,0.0556580000002214,presponse,4822.90181,4522902,71
def,5,-81,1,2,SFR WiFi FON,c2:7e:cb:48:43:fd,NA,3,0.00382099999933416,presponse,4822.911958,4522912,72
def,5,-73,1,2,Livebox-E215,54:22:f8:0b:e2:15,NA,14,0.0147809999998572,presponse,4822.922918,4522923,72
def,5,-78,1,2,Livebox-3458,4c:09:b4:15:34:58,NA,25,0.0258669999993799,presponse,4822.934004,4522934,72
def,5,-62,6,5,Livebox-931A,2c:39:96:24:93:1a,NA,18,0.0181919999995444,presponse,4823.110371,4523111,75
def,5,-68,6,6,Livebox-66CA,6c:2e:85:b4:66:ca,NA,38,0.0385569999998552,presponse,4823.130736,4523131,75
def,5,-72,6,6,Bbox-8AC872,5c:33:8e:eb:fc:67,NA,42,0.0426250000000437,presponse,4823.134804,4523135,75
def,5,-69,6,6,Livebox-a952,5c:33:8e:fe:65:67,NA,50,0.0501290000001973,presponse,4823.142308,4523143,75
def,5,-79,6,6,Bbox-A5A06C,00:19:70:68:b9:aa,NA,52,0.0526429999999891,presponse,4823.144822,4523145,75
def,5,-71,6,6,Bbox-8AC872,5c:33:8e:eb:fc:67,NA,3,0.00341500000013184,presponse,4823.159589,4523160,76
def,5,-63,6,6,Livebox-931A,2c:39:96:24:93:1a,NA,11,0.0113390000005893,presponse,4823.167513,4523168,76
def,5,-68,6,6,Livebox-66CA,6c:2e:85:b4:66:ca,NA,27,0.0270840000002863,presponse,4823.183258,4523184,76
def,5,-71,6,7,Livebox-a952,5c:33:8e:fe:65:67,NA,45,0.0456960000001345,presponse,4823.20187,4523202,76
def,5,-64,6,7,Livebox-931A,2c:39:96:24:93:1a,NA,9,0.00943700000061654,presponse,4823.228608,4523229,77
def,5,-65,6,7,Livebox-931A,2c:39:96:24:93:1a,NA,17,0.0175920000001497,presponse,4823.236763,4523237,77
def,5,-72,6,7,Livebox-a952,5c:33:8e:fe:65:67,NA,26,0.0266330000004018,presponse,4823.245804,4523246,77
def,5,-72,6,7,Bbox-8AC872,5c:33:8e:eb:fc:67,NA,29,0.0290750000003754,presponse,4823.248246,4523249,77
def,5,-86,6,8,Jean-Michel Apeupres,5c:33:8e:cd:77:a5,NA,37,0.0370259999999689,presponse,4823.256197,4523257,77
def,5,-75,11,9,SFR WiFi FON,a2:a1:d7:26:12:45,NA,4,0.0039969999997993,presponse,4823.351175,4523352,79
def,5,-73,11,9,NEUF_1240,e0:a1:d7:26:12:44,NA,21,0.0216380000001664,presponse,4823.368816,4523369,79
def,5,-73,11,9,SFR WiFi Mobile,a2:a1:d7:26:12:47,NA,23,0.0232610000002751,presponse,4823.370439,4523371,79
def,5,-71,11,10,NEUF_EA28,e0:a1:d7:50:ea:2c,NA,44,0.0439589999996315,presponse,4823.391137,4523392,79
def,5,-69,11,10,SFR WiFi Mobile,a2:a1:d7:26:12:47,NA,6,0.00591499999973166,presponse,4823.417095,4523418,80
def,5,-70,11,10,NEUF_1240,e0:a1:d7:26:12:44,NA,8,0.00864300000012008,presponse,4823.419823,4523420,80
def,5,-69,11,10,SFR WiFi FON,a2:a1:d7:26:12:45,NA,14,0.0144810000001598,presponse,4823.425661,4523426,80
def,5,-77,11,11,Livebox-C553,f8:df:a8:d2:c5:53,NA,40,0.0401679999995395,presponse,4823.451348,4523452,80
def,5,-71,11,11,NEUF_1240,e0:a1:d7:26:12:44,NA,8,0.00834799999938696,presponse,4823.48554,4523486,81
def,5,-69,11,11,SFR WiFi FON,a2:a1:d7:26:12:45,NA,9,0.00976699999955599,presponse,4823.486959,4523487,81
def,5,-68,11,11,SFR WiFi Mobile,a2:a1:d7:26:12:47,NA,11,0.0114319999993313,presponse,4823.488624,4523489,81
def,5,-72,11,11,SFR WiFi Mobile,9a:25:15:bc:ab:73,NA,13,0.0131559999999808,presponse,4823.490348,4523491,81
def,5,-72,11,11,NEUF_AB6C,00:25:15:bc:ab:70,NA,19,0.0192529999994804,presponse,4823.496445,4523497,81
def,5,-73,11,11,SFR WiFi FON,9a:25:15:bc:ab:71,NA,20,0.0206969999999274,presponse,4823.497889,4523498,81
def,5,-72,11,11,Livebox-C553,f8:df:a8:d2:c5:53,NA,30,0.0308039999999892,presponse,4823.507996,4523508,81
def,6,-77,1,1,WANADOO-59E0,00:14:a4:2e:65:c5,NA,4,0.00467699999990145,presponse,4861.476847,4561477,280
def,6,-76,1,1,NUMERICABLE-C1CD,24:ec:99:02:2c:9b,NA,11,0.0119260000001304,presponse,4861.484096,4561484,280
def,6,-79,1,1,Livebox-CEDC,3c:81:d8:d8:ce:dc,NA,16,0.0167229999997289,presponse,4861.488893,4561489,280
def,6,-77,1,1,SFR_7308,30:7e:cb:67:73:0c,NA,29,0.0289329999995971,presponse,4861.501103,4561502,280
def,6,-76,1,1,SFR WiFi FON,c2:7e:cb:67:73:0d,NA,30,0.0308549999999741,presponse,4861.503025,4561503,280
def,6,-82,1,2,Livebox-E215,54:22:f8:0b:e2:15,NA,1,0.00124799999957759,presponse,4861.539424,4561540,281
def,6,-77,6,5,NUMERICABLE-C303,00:1a:2b:80:35:82,NA,2,0.00240699999994831,presponse,4861.725582,4561726,284
def,6,-73,6,6,Livebox-0788,2c:39:96:2a:07:88,NA,6,0.00632799999948475,presponse,4861.791493,4561792,285
def,6,-75,6,6,NUMERICABLE-C303,00:1a:2b:80:35:82,NA,16,0.0165440000000672,presponse,4861.801709,4561802,285
def,6,-79,6,6,Livebox-b0be,5c:33:8e:53:0b:ff,NA,24,0.0245909999994183,presponse,4861.809756,4561810,285
def,6,-78,6,7,Livebox-3fc4,00:19:70:9b:44:d9,NA,61,0.0613899999998466,presponse,4861.846555,4561847,285
def,6,-77,6,7,NUMERICABLE-C303,00:1a:2b:80:35:82,NA,6,0.00658199999998033,presponse,4861.853701,4561854,286
def,6,-82,6,8,orange,06:19:70:9b:44:d9,NA,5,0.00531500000033702,presponse,4861.914491,4561915,287
def,6,-80,6,8,orange,06:19:70:9b:44:d9,NA,9,0.00914199999988341,presponse,4861.918318,4561919,287
def,6,-80,6,8,orange,06:19:70:9b:44:d9,NA,30,0.0299139999997351,presponse,4861.93909,4561940,287
def,6,-81,11,10,NUMERICABLE-AE3A,00:1a:2b:57:be:39,NA,2,0.00255999999990308,presponse,4862.034738,4562035,289
def,6,-85,11,11,NEUF_AB6C,00:25:15:bc:ab:70,NA,43,0.0434349999995902,presponse,4862.075613,4562076,289
def,6,-78,11,11,NUMERICABLE-AE3A,00:1a:2b:57:be:39,NA,8,0.0079329999998663,presponse,4862.101112,4562102,290
def,6,-79,11,11,Freebox-613126,f4:ca:e5:85:0b:30,NA,11,0.0114169999997102,presponse,4862.104596,4562105,290
def,6,-77,11,11,FreeWifi_secure,f4:ca:e5:85:0b:32,NA,13,0.0138739999993049,presponse,4862.107053,4562107,290
def,6,-77,11,11,FreeWifi,f4:ca:e5:85:0b:31,NA,16,0.016048999999839,presponse,4862.109228,4562110,290
def,6,-81,11,11,Derse,2c:b0:5d:4a:3e:1a,NA,23,0.0238979999994626,presponse,4862.117077,4562117,290
def,7,-72,1,1,NUMERICABLE-C1CD,24:ec:99:02:2c:9b,NA,4,0.00428300000021409,presponse,4900.78642,4600787,357
def,7,-81,1,1,SFR_9BB0,30:7e:cb:a0:9b:b4,NA,7,0.00765799999953742,presponse,4900.789795,4600790,357
def,7,-82,1,1,willow,1a:77:3f:d6:3f:b8,NA,22,0.0220060000001467,presponse,4900.804143,4600805,357
def,7,-83,1,1,FreeWifi,1a:77:3f:d6:3f:ba,NA,27,0.0271489999995538,presponse,4900.809286,4600810,357
def,7,-83,1,1,FreeWifi_secure,1a:77:3f:d6:3f:bb,NA,28,0.0288140000002386,presponse,4900.810951,4600811,357
def,7,-80,1,1,SFR WiFi Mobile,62:7e:cb:a0:9b:b7,NA,32,0.0321899999999005,presponse,4900.814327,4600815,357
def,7,-79,1,2,SFR WiFi FON,c2:7e:cb:67:73:0d,NA,35,0.0355389999995168,presponse,4900.817676,4600818,357
def,7,-78,1,2,SFR WiFi FON,c2:7e:cb:67:73:0d,NA,38,0.0385980000000927,presponse,4900.820735,4600821,357
def,7,-78,1,2,SFR WiFi FON,c2:7e:cb:67:73:0d,NA,40,0.0407500000001164,presponse,4900.822887,4600823,357
def,7,-86,2,2,Bbox-A7A99CC2,dc:71:44:fe:45:b8,NA,4,0.00452899999982037,presponse,4900.8517,4600852,358
def,7,-68,6,5,Livebox-b0be,5c:33:8e:53:0b:ff,NA,30,0.0305809999999838,presponse,4901.061751,4601062,361
def,7,-73,6,6,Livebox-3fc4,00:19:70:9b:44:d9,NA,36,0.0363099999995029,presponse,4901.06748,4601068,361
def,7,-72,6,6,orange,06:19:70:9b:44:d9,NA,40,0.0402210000002015,presponse,4901.071391,4601072,361
def,7,-82,6,6,Livebox-58b0,d0:ae:ec:53:9f:ed,NA,49,0.0497209999994084,presponse,4901.080891,4601081,361
def,7,-78,6,6,Livebox-2598,5c:33:8e:cf:b6:0e,NA,57,0.0570859999997992,presponse,4901.088256,4601089,361
def,7,-74,6,6,orange,52:33:8e:cf:b6:0e,NA,59,0.0590990000000602,presponse,4901.090269,4601091,361
def,7,-75,6,6,Livebox-2856,d0:ae:ec:2b:64:af,NA,5,0.00517599999966478,presponse,4901.098355,4601099,362
def,7,-76,6,6,Livebox-bc15,5c:33:8e:0c:6a:a1,NA,8,0.00885099999959493,presponse,4901.10203,4601102,362
def,7,-68,6,6,Livebox-b0be,5c:33:8e:53:0b:ff,NA,22,0.0227959999992891,presponse,4901.115975,4601116,362
def,7,-74,6,6,Livebox-3fc4,00:19:70:9b:44:d9,NA,25,0.0256620000000112,presponse,4901.118841,4601119,362
def,7,-76,6,6,orange,52:33:8e:0c:6a:a1,NA,30,0.0300979999992705,presponse,4901.123277,4601124,362
def,7,-72,6,7,orange,06:19:70:9b:44:d9,NA,36,0.0366500000000087,presponse,4901.129829,4601130,362
def,7,-78,6,7,orange,d6:ae:ec:2b:64:af,NA,42,0.0423629999995683,presponse,4901.135542,4601136,362
def,7,-86,10,10,Livebox-6c54,00:16:41:0c:65:35,NA,5,0.00516699999934644,presponse,4901.347397,4601348,366
def,7,-77,11,11,Freebox-613126,f4:ca:e5:85:0b:30,NA,4,0.00467800000023999,presponse,4901.408897,4601409,367
def,7,-80,11,11,Livebox-74F0,dc:02:8e:54:74:f0,NA,10,0.00985599999967235,presponse,4901.414075,4601415,367
def,7,-83,11,11,Livebox-E146,68:15:90:19:e1:46,NA,24,0.024265000000014,presponse,4901.428484,4601429,367
def,7,-77,11,11,FreeWifi,f4:ca:e5:85:0b:31,NA,26,0.0264170000000377,presponse,4901.430636,4601431,367
def,7,-76,11,11,FreeWifi_secure,f4:ca:e5:85:0b:32,NA,29,0.0290500000000975,presponse,4901.433269,4601434,367
def,8,-78,1,1,willow,1a:77:3f:d6:3f:b8,NA,15,0.0153220000001966,presponse,4940.849416,4640850,522
def,8,-77,1,1,FreeWifi,1a:77:3f:d6:3f:ba,NA,28,0.0282699999997931,presponse,4940.862364,4640863,522
def,8,-79,1,2,NUMERICABLE-C1CD,24:ec:99:02:2c:9b,NA,2,0.00265099999978702,presponse,4940.899828,4640900,523
def,8,-79,6,5,Bbox-8C49AE,5c:33:8e:ed:61:fd,NA,43,0.0432749999999942,presponse,4941.066446,4641067,525
def,8,-72,6,5,Livebox-0e2c,5c:33:8e:ea:44:25,NA,10,0.0104209999999512,presponse,4941.096596,4641097,526
def,8,-79,6,6,Livebox-58b0,d0:ae:ec:53:9f:ed,NA,47,0.0475749999995969,presponse,4941.13375,4641134,526
def,8,-77,6,6,Livebox-2856,d0:ae:ec:2b:64:af,NA,57,0.0578379999997196,presponse,4941.144013,4641144,526
def,8,-79,6,6,orange,d6:ae:ec:2b:64:af,NA,61,0.0616919999993115,presponse,4941.147867,4641148,526
def,8,-77,6,6,Livebox-58b0,d0:ae:ec:53:9f:ed,NA,15,0.014987999999903,presponse,4941.16813,4641169,527
def,8,-72,6,6,Livebox-0e2c,5c:33:8e:ea:44:25,NA,18,0.0186659999999392,presponse,4941.171808,4641172,527
def,8,-73,6,6,Bbox-8C49AE,5c:33:8e:ed:61:fd,NA,22,0.0225510000000213,presponse,4941.175693,4641176,527
def,8,-78,6,7,Livebox-2856,d0:ae:ec:2b:64:af,NA,61,0.0611550000003263,presponse,4941.214297,4641215,527
def,8,-76,6,7,Bbox-8C49AE,5c:33:8e:ed:61:fd,NA,29,0.0298310000007405,presponse,4941.244961,4641245,528
def,8,-75,6,8,Livebox-0e2c,5c:33:8e:ea:44:25,NA,38,0.0383330000004207,presponse,4941.253463,4641254,528
def,8,-72,6,8,Livebox-0e2c,5c:33:8e:ea:44:25,NA,42,0.0422150000003967,presponse,4941.257345,4641258,528
def,8,-82,6,8,orange,d6:ae:ec:2b:64:af,NA,47,0.0475730000007388,presponse,4941.262703,4641263,528
def,8,-81,6,8,orange,d6:ae:ec:2b:64:af,NA,49,0.0494800000005853,presponse,4941.26461,4641265,528
